*** Compte-rendu de la simulation *** 
Conditions initiales de la simulation : 
Angle initial = 90degre
Vitesse initial = 2 m/s
Taille tige = 5 m
Masse marteau = 2 kg
Coefficient de frottements = 0.025
Section Eprouvette = 5 cm*cm 
Materiau eprouvette : Bois de châtaignier de resilience : 6.0 J/cm*cm 
L'eprouvette a ete detruite ! 
temps (ms);angleRad;vitesseAngulaire 
46515;-0.15750355719220505;-0.04316665340935893
46530;-0.15813185578360822;-0.041886572760212085
46545;-0.1587409149185612;-0.04060394233019961
46560;-0.15933069862372565;-0.03931891367762975
46575;-0.15990117319925762;-0.038031638368797305
46590;-0.1604523072186667;-0.036742267960605535
46605;-0.160984071528415;-0.03545095398321991
46620;-0.16149643924725635;-0.034157847922755634
46635;-0.16198938576531635;-0.032863101204000815
46650;-0.162462888742914;-0.03156686517317721
46665;-0.16291692810912511;-0.030269291080740425
46680;-0.16335148606008842;-0.028970530064221452
46695;-0.1637665470570551;-0.027670733131111427
46710;-0.16416209782418198;-0.02637005114179147
46725;-0.16453812734606962;-0.025068634792509474
46740;-0.16489462686504572;-0.023766634598405684
46755;-0.16523158987819456;-0.02246420087658892
46770;-0.16554901213413353;-0.021161483729265265
46785;-0.16584689162953734;-0.01985863302692106
46800;-0.16612522860541076;-0.01855579839156199
46815;-0.1663840255431109;-0.017253129180010103
46830;-0.16662328716011982;-0.01595077446726054
46845;-0.1668430204055683;-0.014648883029899742
46860;-0.1670432344555121;-0.013347603329586958
46875;-0.16722394070796112;-0.012047083496600774
46890;-0.16738515277766292;-0.010747471313452446
46905;-0.16752688649064143;-0.009448914198567764
46920;-0.16764915987849202;-0.008151559190039195
46935;-0.16775199317243378;-0.006855552929450028
46950;-0.16783540879712036;-0.005561041645772218
46965;-0.16789943136421046;-0.00426817113933965
46980;-0.16794408766569893;-0.0029770867658985047
46995;-0.16796940666701;-0.0016879334207363938
47010;-0.16797541949985337;-4.0085552289195617E-4
47025;-0.16796215945484508;8.840030005534526E-4
47040;-0.16792966197389358;0.002166498730100324
47055;-0.16787796464235302;0.003446488769370182
47070;-0.16780710718094466;0.004723830760557774
47085;-0.16771713143744774;0.00599838289979466
47100;-0.1676080813781614;0.0072700039524226075
47115;-0.1674800030791388;0.008538553268175207
47130;-0.16733294471719481;0.009803890796266142
47145;-0.16716695656068908;0.011065877100382563
47160;-0.16698209096008534;0.012324373373582012
47175;-0.16677840233828897;0.01357924145309138
47190;-0.16655594718076389;0.014830343835006372
47205;-0.16631478402543054;0.016077543688889997
47220;-0.16605497345234652;0.017320704872268555
47235;-0.16577657807317117;0.0185596919450237
47250;-0.165479662520416;0.01979437018367908
47265;-0.16516429343648228;0.021024605595580108
47280;-0.1648305394624878;0.022250264932965457
47295;-0.16447847122688386;0.023471215706928852
47310;-0.16410816133386483;0.024687326201269736
47325;-0.16371968435157136;0.025898465486231446
47340;-0.16331311680008948;0.02710450343212553
47355;-0.16288853713924686;0.028305310722840798
47370;-0.16244602575620834;0.02950075886923585
47385;-0.16198566495287214;0.03069072022241365
47400;-0.161507538933069;0.03187506798687694
47415;-0.16101173378956554;0.03305367623356308
47430;-0.1604983374908742;0.03422641991275716
47445;-0.15996743986787096;0.035393174866882
47460;-0.1594191326002235;0.03655381784316387
47475;-0.15885350920263092;0.03770822650617264
47490;-0.1582706650108774;0.038856279450235225
47505;-0.15767069716770157;0.039997856211720965
47520;-0.1570537046084836;0.041132837281197966
47535;-0.15641978804675172;0.04226110411545904
47550;-0.15576904995951046;0.043382539149416206
47565;-0.15510159457239253;0.04449702580786259
47580;-0.15441752784463603;0.045604448517100576
47595;-0.1537169574538895;0.04670469271643511
47610;-0.15299999278084653;0.04779764486953114
47625;-0.15226674489371203;0.048883192475634024
47640;-0.15151732653250224;0.049961224080651914
47655;-0.15075185209318076;0.05103162928809907
47670;-0.14997043761163228;0.05209429876989908
47685;-0.1491732007474766;0.053149124277047
47700;-0.14836026076772466;0.05419599865012942
47715;-0.14753173853027912;0.055234815829701446
47730;-0.14668775646728133;0.056265470866519805
47745;-0.14582843856830685;0.05728785993163093
47760;-0.14495391036341215;0.05830188032631329
47775;-0.14406429890603406;0.05930743049187296
47790;-0.14315973275574467;0.06030441001929165
47805;-0.14224034196086377;0.06129271965872621
47820;-0.1413062580409309;0.06227226132885894
47835;-0.14035761396903942;0.06324293812609771
47850;-0.13939454415403504;0.06420465433362522
47865;-0.1384171844225806;0.06515731543029656
47880;-0.13742567200108985;0.06610082809938424
47895;-0.13642014549753229;0.06703510023717014
47910;-0.13540074488311155;0.06796004096138344
47925;-0.1343676114738193;0.06887556061948392
47940;-0.13332088791186744;0.06978157079678991
47955;-0.1322607181470007;0.07067798432445029
47970;-0.1311872474176918;0.07156471528725974
47985;-0.13010062223222205;0.07244167903131686
48000;-0.12900099034964918;0.07330879217152413
48015;-0.12788850076066524;0.0741659725989296
48030;-0.1267633036683466;0.0750131394879094
48045;-0.12562555046879872;0.0758502133031906
48060;-0.12447539373169801;0.0766771158067139
48075;-0.12331298718073298;0.07749377006433567
48090;-0.12213848567394746;0.07830010045236874
48105;-0.12095204518398804;0.07909603266396154
48120;-0.11975382277825831;0.07988149371531504
48135;-0.11854397659898226;0.08065641195173726
48150;-0.11732266584317924;0.08142071705353457
48165;-0.11609005074255314;0.08217434004173979
48180;-0.114846292543298;0.08291721328367632
48195;-0.11359155348582263;0.08364927049835827
48210;-0.11232599678439674;0.08437044676172593
48225;-0.11104978660672099;0.0850806785117166
48240;-0.10976308805342344;0.08577990355317015
48255;-0.1084660671374849;0.08646806106256917
48270;-0.1071588907635957;0.08714509159261354
48285;-0.10584172670744627;0.08781093707662897
48300;-0.10451474359495412;0.08846554083280947
48315;-0.10317811088142972;0.08910884756829333
48330;-0.10183199883068364;0.08974080338307269
48345;-0.1004765784940776;0.0903613557737363
48360;-0.09911202168952192;0.09097045363704544
48375;-0.09773850098042178;0.0915680472733428
48390;-0.09635618965457486;0.0921540883897944
48405;-0.0949652617030229;0.09272853010346407
48420;-0.09356589179885959;0.09329132694422088
48435;-0.0921582552759974;0.0938424348574791
48450;-0.09074252810789583;0.09438181120677094
48465;-0.08931888688625356;0.09490941477615181
48480;-0.08788750879966699;0.09542520577243828
48495;-0.0864485716122578;0.09592914582727874
48510;-0.08500225364227196;0.09642119799905668
48525;-0.08354873374065255;0.0969013267746269
48540;-0.08208819126958929;0.09736949807088441
48555;-0.08062080608104678;0.09782567923616647
48570;-0.07914675849527447;0.09826983905148766
48585;-0.07766622927930035;0.09870194773160813
48600;-0.07617939962541131;0.09912197692593538
48615;-0.07468645112962242;0.09952989971925952
48630;-0.07318756577013759;0.09992569063232233
48645;-0.07168292588580429;0.10030932562222042
48660;-0.07017271415456465;0.1006807820826425
48675;-0.06865711357190553;0.10104003884394124
48690;-0.06713630742930993;0.10138707617303985
48705;-0.06561047929271233;0.10172187577317383
48720;-0.06407981298096031;0.102044420783468
48735;-0.06254449254428507;0.10235469577834926
48750;-0.061004702242783135;0.10265268676679555
48765;-0.05946062652491182;0.1029383811914211
48780;-0.05791245000600084;0.10321176792739857
48795;-0.05636035744678257;0.10347283728121848
48810;-0.05480453373194328;0.10372158098928619
48825;-0.05324516384869792;0.10395799221635713
48840;-0.051682432865390766;0.10418206555381046
48855;-0.05011652591012434;0.10439379701776191
48870;-0.0485476281494191;0.10459318404701606
48885;-0.046975924766906214;0.10478022550085872
48900;-0.045401600942055864;0.10495492165668997
48915;-0.04382484182894339;0.10511727420749828
48930;-0.04224583253505575;0.10526728625917633
48945;-0.04066475810014056;0.10540496232767925
48960;-0.03908180347510017;0.10553030833602563
48975;-0.03749715350093304;0.10564333161114214
48990;-0.03591099288772476;0.10574404088055238
49005;-0.0343235061936911;0.10583244626891036
49020;-0.032734877804275406;0.10590855929437976
49035;-0.031145291911302518;0.10597239286485909
49050;-0.02955493249219171;0.10602396127405397
49065;-0.027963983289230755;0.10606328019739694
49080;-0.02637262778891352;0.10609036668781562
49095;-0.02478104920134327;0.10610523917134998
49110;-0.02318943043970398;0.10610791744261959
49125;-0.021597954099801857;0.10609842266014144
49140;-0.020006802439679366;0.1060767773414993
49155;-0.018416157359303888;0.10604300535836535
49170;-0.01682620038033326;0.10599713193137503
49185;-0.015237112625960425;0.10593918362485577
49200;-0.013649074800839264;0.1058691883414107
49215;-0.012062267171093894;0.10578717531635799
49230;-0.01047686954441349;0.10569317511202696
49245;-0.008893061250234816;0.1055872196119116
49260;-0.0073110211200145755;0.10546934201468275
49275;-0.005730927467593683;0.10533957682805956
49290;-0.004152958069655562;0.10519795986254141
49305;-0.0025772901462805435;0.10504452822500121
49320;-0.0010041003415984283;0.10487932031214102
49335;5.664352954587366E-4;0.104702375803811
49350;0.0021341413303016285;0.10451373565619279
49365;0.003698842961724352;0.10431344209484822
49380;0.0052603660408388694;0.10410153860763452
49395;0.0068185370899011746;0.10387806993748701
49410;0.008373183321027228;0.10364308207507032
49425;0.009924132654796719;0.10339662225129934
49440;0.01147121373874268;0.10313873892973081
49455;0.013014255965725086;0.10286948179882693
49470;0.014553089492186463;0.1025889017640918
49485;0.016087545256287694;0.10229705094008207
49500;0.017617454995922086;0.10199398264229283
49515;0.019142651266605883;0.10167975137891992
49530;0.02066296745924338;0.10135441284249991
49545;0.02217823781776481;0.10101802390142872
49560;0.023688297456635216;0.10067064259136042
49575;0.02519298237823252;0.10031232810648708
49590;0.026692129490093038;0.09994314079070105
49605;0.028185576622022653;0.09956314212864098
49620;0.029673162543071993;0.09917239473662261
49635;0.03115472697837383;0.09877096235345575
49650;0.03263011062584106;0.09835890983114874
49665;0.034099155172723584;0.09793630312550144
49680;0.03556170331202241;0.09750320928658832
49695;0.0370175987587594;0.09705969644913272
49710;0.03846668626610101;0.09660583382277378
49725;0.03990881164133442;0.09614169168222716
49740;0.04134382176169454;0.09566734135734103
49755;0.042771564590040265;0.09518285522304856
49770;0.04419188919037854;0.09468830668921836
49785;0.0456046457432346;0.09418377019040414
49800;0.04700968556086702;0.09366932117549492
49815;0.04840686110232603;0.09314503609726738
49830;0.04979602598835365;0.09261099240184135
49845;0.05117703501612425;0.09206726851804027
49860;0.05254974417382412;0.09151394384665763
49875;0.05391401065506858;0.09095109874963107
49890;0.05526969287315546;0.09037881453912541
49905;0.05661665047515335;0.08979717346652606
49920;0.05795474435582352;0.08920625871134427
49935;0.05928383667137405;0.0886061543700356
49950;0.06060379085304505;0.08799694544473317
49965;0.061914471620523506;0.08737871783189693
49980;0.06321574499518672;0.08675155831088067
49995;0.06450747831317298;0.08611555453241801
50010;0.06578954023827842;0.08547079500702894
50025;0.06706180077467865;0.08481736909334842
50040;0.06832413127947433;0.08415536698637849
50055;0.0695764044750593;0.08348487970566529
50070;0.07081849446131035;0.08280599908340261
50085;0.0720502767275973;0.08211881775246346
50100;0.07327162816461272;0.08142342913436108
50115;0.07448242707601983;0.08071992742714094
50130;0.07568255318991791;0.08000840759320532
50145;0.076871887670124;0.07928896534707186
50160;0.07805031312727001;0.07856169714306768
50175;0.07921771362971441;0.07782670016296064
50190;0.08037397471426735;0.07708407230352918
50205;0.08151898339672844;0.07633391216407229
50220;0.08265262818223637;0.07557631903386128
50235;0.0837747990754294;0.07481139287953469
50250;0.08488538759041597;0.07403923433243807
50265;0.08598428676055463;0.07325994467591007
50280;0.08707139114804237;0.07247362583251644
50295;0.08814659685331087;0.0716803803512335
50310;0.08920980152422961;0.0708803113945826
50325;0.09026090436511537;0.07007352272571725
50340;0.09129980614554734;0.06926011869546424
50355;0.09232640920898715;0.06844020422932064
50370;0.09334061748120326;0.06761388481440801
50385;0.09434233647849904;0.0667812664863855
50400;0.09533147331574389;0.06594245581632327
50415;0.09630793671420695;0.06509755989753811
50430;0.09727163700919284;0.06424668633239249
50445;0.09822248615747872;0.06338994321905879
50460;0.09916039774455247;0.06252743913825033
50475;0.10008528699165128;0.06165928313992069
50490;0.10099707076260028;0.06078558472993285
50505;0.10189566757045078;0.05990645385669992
50520;0.10278099758391776;0.059022000897798854
50535;0.10365298263361614;0.0581323366465588
50550;0.10451154621809552;0.057237572298625694
50565;0.1053566135096731;0.05633781943850462
50580;0.10618811136006431;0.05543319002608153
50595;0.1070059683058112;0.05452379638312599
50610;0.10781011457350785;0.053609751179776316
50625;0.10860048208482298;0.052691167421008954
50640;0.10937700446131939;0.05176815843309346
50655;0.11013961702906991;0.05084083785003474
50670;0.11088825682306996;0.049909319600004116
50685;0.11162286259144638;0.04897371789176082
50700;0.11234337479946237;0.048034147201065386
50715;0.11304973563331866;0.04709072225708663
50730;0.11374188900375072;0.046143558028803704
50745;0.1144197805494218;0.04519276971140478
50760;0.11508335764011206;0.044238472712684
50775;0.11573256937970362;0.04328078263943813
50790;0.11636736660896159;0.04231981528386461
50805;0.11698770190811103;0.04135568660996242
50820;0.11759352959921009;0.04038851273993742
50835;0.11818480574831929;0.039418409940613595
50850;0.11876148816746707;0.038445494609851874
50865;0.11932353641641173;0.037469883262977934
50880;0.11987091180420004;0.036491692519220624
50895;0.12040357739052247;0.03551103908816248
50910;0.12092149798686554;0.034528039756203846
50925;0.12142464015746117;0.033542811373042186
50940;0.1219129722200337;0.03255547083816804
50955;0.12238646424634438;0.031566135087379134
50970;0.1228450880625341;0.030574921079314234
50985;0.12328881724926422;0.02958194578200813
51000;0.12371762714165625;0.02858732615946932
51015;0.12413149482903048;0.027591179158281867
51030;0.12453039915444397;0.02659362169423291
51045;0.12491432071402848;0.025594770638967305
51060;0.12528324185612855;0.024594742806670906
51075;0.1256371466802403;0.023593654940783883
51090;0.1259760210357515;0.022591623700745606
51105;0.1262998525204831;0.021588765648772528
51120;0.12660863047903315;0.020585197236670502
51135;0.1269023460009234;0.019581034792683003
51150;0.12718099191854904;0.018576394508376656
51165;0.12744456280493252;0.017571392425565546
51180;0.12769305497128167;0.016566144423275683
51195;0.12792646646435293;0.015560766204751079
51210;0.12814479706362047;0.014555373284502817
51225;0.12834804827825153;0.01355008097540253
51240;0.12853622334388884;0.012545004375821685
51255;0.1287093272192411;0.011540258356818031
51270;0.12886736658248166;0.010535957549370638
51285;0.12901034982745663;0.009532216331664843
51300;0.12913828705970307;0.008529148816428508
51315;0.12925119009227787;0.007526868838320929
51330;0.1293490724413985;0.006525489941375724
51345;0.129431949321896;0.005525125366499075
51360;0.12949983764248138;0.0045258880390246226
51375;0.12955275600082627;0.003527890556326344
51390;0.12959072467845864;0.0025312451754907267
51405;0.1296137656354744;0.0015360638010495386
51420;0.129621902505066;5.42457972774491E-4
51435;0.12961516058786904;-4.494611464649278E-4
51450;0.12959356684612736;-0.0014395827827791664
51465;0.1295571498976783;-0.002427796563270609
51480;0.12950594000975862;-0.003413992527978604
51495;0.12943996909263228;-0.004398061141756277
51510;0.12935927069304112;-0.005379893306077885
51525;0.12926387998747949;-0.0063593803707754975
51540;0.12915383377529394;-0.007336414145703777
51555;0.12902917047160897;-0.008310886912331653
51570;0.12888993010008007;-0.00928269143525971
51585;0.12873615428547514;-0.010251720973662077
51600;0.12856788624608537;-0.011217869292651667
51615;0.12838517078596684;-0.012181030674567592
51630;0.12818805428701407;-0.013141099930183595
51645;0.12797658470086654;-0.014097972409836372
51660;0.12775081154064943;-0.015051544014472633
51675;0.12751078587255021;-0.016001711206613804
51690;0.12725656030723165;-0.016948371021237224
51705;0.12698818899108305;-0.01789142107657279
51720;0.12670572759731083;-0.018830759584813915
51735;0.1264092333168697;-0.019766285362741755
51750;0.1260987648492358;-0.020697897842261618
51765;0.12577438239302305;-0.02162549708085053
51780;0.1254361476364443;-0.022548983771914895
51795;0.12508412374761846;-0.023468259255057227
51810;0.1247183753647247;-0.02438322552625094
51825;0.12433896858600586;-0.025293785247922192
51840;0.1239459709596218;-0.026199841758937796
51855;0.12353945147335432;-0.0271012990844982
51870;0.1231194805441653;-0.027998061945934582
51885;0.12268613000760917;-0.028890035770409116
51900;0.12223947310710141;-0.02977712670051744
51915;0.12177958448304453;-0.03065924160379242
51930;0.1213065401618129;-0.03153628808210827
51945;0.12082041754459814;-0.03240817448098415
51960;0.12032129539611634;-0.03327480989878636
51975;0.11980925383317892;-0.03413610419582814
51990;0.11928437431312842;-0.03499196800336642
52005;0.11874673962214101;-0.03584231273249446
52020;0.11819643386339707;-0.03668705058292968
52035;0.11763354244512163;-0.03752609455169576
52050;0.11705815206849615;-0.03835935844169826
52065;0.11647035071544326;-0.03918675687019295
52080;0.11587022763628607;-0.04000820527714606
52095;0.11525787333728378;-0.04082361993348565
52110;0.11463337956804513;-0.04163291794924336
52125;0.11399683930882135;-0.04243601728158587
52140;0.11334834675768032;-0.043232836742735176
52155;0.11268799731756367;-0.044023296007777116
52170;0.11201588758322831;-0.04480731562235739
52185;0.11133211532807434;-0.045584817010264345
52200;0.11063677949086087;-0.04635572248089794
52215;0.10992998016231151;-0.04711995523662412
52230;0.1092118185716113;-0.047877439380014056
52245;0.10848239707279679;-0.04862809992096754
52260;0.10774181913104099;-0.049371862783719966
52275;0.106990189308835;-0.05010865481373228
52290;0.10622761325206805;-0.05083840378446328
52305;0.1054541976760077;-0.05156103840402376
52320;0.10467005035118201;-0.052276488321711834
52335;0.10387528008916558;-0.052984684134429014
52350;0.10306999672827093;-0.0536855573929764
52365;0.10225431111914747;-0.05437904060823057
52380;0.1014283351102895;-0.055065067257198515
52395;0.10059218153345523;-0.05574357178895136
52410;0.09974596418899868;-0.05641448963043615
52425;0.0988897978311162;-0.05707775719216543
52440;0.09802379815300945;-0.05773331187378406
52455;0.09714808177196675;-0.05838109206951292
52470;0.09626276621436472;-0.059021037173469
52485;0.09536796990059179;-0.059653087584861604
52500;0.09446381212989582;-0.060277184713064105
52515;0.0935504130651574;-0.06089327098256108
52530;0.09262789371759085;-0.06150128983777032
52545;0.09169637593137477;-0.06210118574773942
52560;0.09075598236821401;-0.0626929042107167
52575;0.08980683649183507;-0.06327639175859599
52590;0.08884906255241655;-0.06385159596123516
52605;0.08788278557095683;-0.06441846543064797
52620;0.08690813132358079;-0.06497694982506907
52635;0.0859252263257874;-0.06552699985289188
52650;0.08493419781664022;-0.06606856727647906
52665;0.08393517374290253;-0.0666016049158454
52680;0.08292828274311934;-0.06712606665221296
52695;0.08191365413164776;-0.06764190743143825
52710;0.0808914178826381;-0.06814908326731112
52725;0.07986170461396722;-0.0686475512447255
52740;0.0788246455711264;-0.06913726952272163
52755;0.07778037261106541;-0.06961819733739961
52770;0.07672901818599484;-0.07009029500470443
52785;0.07567071532714861;-0.07055352392308202
52800;0.07460559762850852;-0.07100784657600655
52815;0.07353379923049284;-0.07145322653437873
52830;0.07245545480361092;-0.0718896284587951
52845;0.0713706995320856;-0.07231701810168828
52860;0.07027966909744553;-0.07273536230933818
52875;0.06918249966208921;-0.07314462902375407
52890;0.0680793278528228;-0.07354478728442769
52905;0.06697029074437344;-0.0739358072299572
52920;0.0658555258428803;-0.07431766009954219
52935;0.06473517106936506;-0.07469031823434968
52950;0.0636093647431838;-0.0750537550787513
52965;0.06247824556546232;-0.07540794518143153
52980;0.061341952602516805;-0.07575286419636738
52995;0.060200625269261614;-0.07608848888367933
53010;0.05905440331260631;-0.07641479711035384
53025;0.05790342679484375;-0.07673176785083752
53040;0.056747836077031204;-0.07703938118750307
53055;0.0555877718023664;-0.07733761831098726
53070;0.05442337487956038;-0.07762646152040102
53085;0.0532547864662092;-0.07790589422341192
53100;0.052082147952166216;-0.07817590093619918
53115;0.05090560094291699;-0.07843646728328153
53130;0.049725287242958716;-0.07868757999721808
53145;0.048541348839185976;-0.07892922691818247
53160;0.047353927884284816;-0.07916139699341061
53175;0.04616316668013698;-0.0793840802765223
53190;0.04496920766123623;-0.0795972679267169
53205;0.04377219337811858;-0.07980095220784351
53220;0.04257226648080839;-0.07999512648734602
53235;0.041369569702282144;-0.08017978523508308
53250;0.04016424584195179;-0.08035492402202377
53265;0.0389564377491695;-0.08052053951881893
53280;0.03774628830675577;-0.08067662949424889
53295;0.03653394041455255;-0.08082319281354766
53310;0.03531953697300349;-0.08096022943660426
53325;0.034103220866762866;-0.08108774041604146
53340;0.03288513494833528;-0.0812057278951724
53355;0.03166542202174775;-0.08131419510583562
53370;0.030444224826256118;-0.08141314636610879
53385;0.02922168602008759;-0.08150258707790177
53400;0.02799794816422115;-0.08158252372442949
53415;0.026773153706207673;-0.08165296386756499
53430;0.025547444964031572;-0.08171391614507328
53445;0.024320964110015674;-0.08176539026772665
53460;0.023093853154771152;-0.08180739701630159
53475;0.021866253931194277;-0.08183994823845829
53490;0.02063830807851173;-0.08186305684550313
53505;0.01941015702637621;-0.08187673680903457
53520;0.01818194197901411;-0.08188100315747336
53535;0.01695380389942695;-0.08187587197247741
53550;0.01572588349364832;-0.08186136038524199
53565;0.014498321195058029;-0.08183748657268604
53580;0.013271257148755154;-0.081804269753525
53595;0.012044831195991689;-0.08176173018423102
53610;0.010819182858668473;-0.08170988915488106
53625;0.009594451323895069;-0.08164876898489364
53640;0.008370775428615246;-0.0815783930186549
53655;0.007148293644299725;-0.08149878562103476
53670;0.00592714406170782;-0.08140997217279362
53685;0.004707464375719609;-0.08131197906588075
53700;0.003489391870240239;-0.08120483369862466
53715;0.002273063403177991;-0.08108856447081653
53730;0.0010586153914976825;-0.08096320077868724
53745;-1.5381620364900215E-4;-0.08082877300977898
53760;-0.0013640958917146807;-0.0806853125377119
53775;-0.0025720886674673853;-0.080532851716847
53790;-0.0037776600256200707;-0.08037142387684569
53805;-0.004980675975376976;-0.080201063317127
53820;-0.006181003054895325;-0.08002180530122328
53835;-0.007378508345660853;-0.07983368605103522
53850;-0.008573059486775655;-0.07963674274098687
53865;-0.009764524689156881;-0.07943101349208175
53880;-0.010952772749644792;-0.07921653736586072
53895;-0.012137673065018732;-0.07899335435826263
53910;-0.013319095645919559;-0.07876150539338844
53925;-0.01449691113067711;-0.07852103231716998
53940;-0.015670990799041266;-0.07827197789094387
53955;-0.016841206585815244;-0.07801438578493196
53970;-0.018007431094389677;-0.07774830057162878
53985;-0.019169537610176136;-0.07747376771909721
54000;-0.020327400113938732;-0.0771908335841732
54015;-0.021480893295022438;-0.07689954540558044
54030;-0.02262989256447678;-0.07659995129695614
54045;-0.023774274068073607;-0.07629210023978852
54060;-0.024913914699217617;-0.07597604207626739
54075;-0.026048692111748345;-0.07565182750204845
54090;-0.027178484732632333;-0.07531950805893255
54105;-0.028303171774544243;-0.07497913612746075
54120;-0.029422633248335637;-0.07463076491942626
54135;-0.0305367499753902;-0.07427444847030419
54150;-0.0316454035998642;-0.07391024163160025
54165;-0.03274847660081099;-0.07353820006311931
54180;-0.033845852304188316;-0.07315838022515496
54195;-0.03493741489474733;-0.07277083937060091
54210;-0.036023049427802115;-0.07237563553698563
54225;-0.037102641840878574;-0.07197282753843083
54240;-0.038176078965241604;-0.07156247495753527
54255;-0.03924324853729937;-0.0711446381371847
54270;-0.04030403920988371;-0.07071937817228904
54285;-0.04135834056340543;-0.07028675690144802
54300;-0.04240604311688362;-0.06984683689854615
54315;-0.04344703833884779;-0.06939968146427833
54330;-0.044481218658111894;-0.06894535461760705
54345;-0.045508477474419176;-0.06848392108715233
54360;-0.046528709168956905;-0.06801544630251552
54375;-0.04754180911473998;-0.06753999638553805
54390;-0.04854767368686242;-0.0670576381414963
54405;-0.04954620027261593;-0.06656843905023366
54420;-0.05053728728147439;-0.0660724672572309
54435;-0.051520834154943636;-0.0655697915646161
54450;-0.052496741376275365;-0.06506048142211515
54465;-0.05346491048004452;-0.06454460691794398
54480;-0.054425244061589176;-0.06402223876964379
54495;-0.05537764578631208;-0.06349344831486031
54510;-0.056322020398843105;-0.06295830750206827
54525;-0.057258273732061736;-0.062416888881242256
54540;-0.05818631271597886;-0.0618692655944752
54555;-0.05910604538647705;-0.061315511366545505
54570;-0.06001738089390856;-0.060755700495434134
54585;-0.060920229511550454;-0.06018990784279276
54600;-0.061814502643915914;-0.05961820882436417
54615;-0.06270011283492126;-0.05904067940035614
54630;-0.0635769737759078;-0.058457396065769926
54645;-0.06444500031351807;-0.05786843584068457
54660;-0.06530410845742556;-0.05727387626049828
54675;-0.06615421538791748;-0.056673795366127926
54690;-0.06699523946333;-0.05606827169416807
54705;-0.06782710022733515;-0.05545738426701051
54720;-0.06864971841607903;-0.05484121258292567
54735;-0.06946301596517064;-0.054219836606107075
54750;-0.07026691601652084;-0.05359333675667994
54765;-0.07106134292503097;-0.052961793900675305
54780;-0.07184622226513053;-0.05232528933997077
54795;-0.07262148083716352;-0.0516839048021991
54810;-0.0733870466736229;-0.0510377224306259
54825;-0.07414284904523287;-0.05038682477399758
54840;-0.07488881846687828;-0.049731294776360874
54855;-0.0756248867033811;-0.049071215766855025
54870;-0.07635098677512328;-0.04840667144947793
54885;-0.0770670529635157;-0.04773774589282747
54900;-0.07777302081631299;-0.04706452351981918
54915;-0.07846882715277372;-0.046387089097381574
54930;-0.07915441006866566;-0.04570552772613025
54945;-0.07982970894111599;-0.04501992483002204
54960;-0.08049466443330584;-0.04433036614599045
54975;-0.0811492184990093;-0.04363693771356354
54990;-0.08179331438697629;-0.04293972586446555
55005;-0.08242689664515934;-0.04223881721220341
55020;-0.08304991112478394;-0.04153429864163941
55035;-0.0836623049842622;-0.040826257298551216
55050;-0.08426402669294991;-0.04011478057918048
55065;-0.08485502603474648;-0.039399956119771214
55080;-0.08543525411153798;-0.03868187178609922
55095;-0.08600466334648288;-0.03796061566299367
55110;-0.08656320748714066;-0.03723627604385218
55125;-0.08711084160844292;-0.0365089414201505
55140;-0.08764752211550714;-0.0357787004709481
55155;-0.088173206746293;-0.03504564205239072
55170;-0.08868785457410118;-0.03430985518721133
55185;-0.08919142600991464;-0.03357142905423045
55200;-0.0896838828045825;-0.0328304529778572
55215;-0.09016518805084639;-0.032087016417592186
55230;-0.09063530618520939;-0.03134120895753352
55245;-0.0910942029896477;-0.030593120295887045
55260;-0.09154184559316493;-0.02984284023448205
55275;-0.09197820247318933;-0.02909045866829363
55290;-0.09240324345681392;-0.028336065574972865
55305;-0.09281693972187971;-0.027579751004386054
55320;-0.09321926379790217;-0.026821605068164098
55335;-0.09361018956684113;-0.02606171792926329
55350;-0.0939896922637142;-0.025300179791538653
55365;-0.09435774847705417;-0.024537080889330983
55380;-0.0947143361492102;-0.023772511477068776
55395;-0.09505943457649349;-0.023006561818886224
55410;-0.09539302440916736;-0.022239322178258383
55425;-0.09571508765128219;-0.021470882807654725
55440;-0.09602560766035537;-0.020701333938212194
55455;-0.0963245691468968;-0.01993076576942892
55470;-0.09661195817377999;-0.019159268458879712
55485;-0.0968877621554593;-0.018386932111954524
55500;-0.09715196985703362;-0.017613846771620943
55515;-0.0974045713931568;-0.016840102408211908
55530;-0.0976455582267954;-0.016065788909239726
55545;-0.09787492316783396;-0.015290996069237534
55560;-0.0980926603715284;-0.014515813579629305
55575;-0.09829876533680784;-0.01374033101862951
55590;-0.09849323490442545;-0.012964637841173538
55605;-0.09867606725495864;-0.01218882336887997
55620;-0.09884726190665934;-0.011412976780045804
55635;-0.09900681971315448;-0.010637187099675705
55650;-0.09915474286099767;-0.009861543189546369
55665;-0.09929103486707228;-0.009086133738307075
55680;-0.09941570057584653;-0.008311047251617486
55695;-0.09952874615648138;-0.007536372042323763
55710;-0.0996301790997915;-0.006762196220674059
55725;-0.09972000821506011;-0.00598860768457442
55740;-0.0997982436267084;-0.0052156941098861565
55755;-0.09986489677081989;-0.0044435429407657144
55770;-0.09991998039152061;-0.0036722413800480682
55785;-0.09996350853721574;-0.0029018763796746696
55800;-0.09999549655668324;-0.0021325346311669626
55815;-0.10001596109502545;-0.0013643025561464743
55830;-0.10002492008947898;-5.972662969024862E-4
55845;-0.10002239276508411;1.6848829299172415E-4
55860;-0.1000083996302139;9.328756580130782E-4
