*** Compte-rendu de la simulation *** 
Conditions initiales de la simulation : 
Angle initial = 90degre
Vitesse initial = 2 m/s
Taille tige = 5 m
Masse marteau = 50 kg
Coefficient de frottements = 0.091
Section Eprouvette = 5 cm*cm 
Materiau eprouvette : Acier F65-Rv550 de resilience : 50.0 J/cm*cm 
L'eprouvette a ete detruite ! 
temps (ms);angleRad;vitesseAngulaire 
9405;0.14843235170071153;-0.22901227194363455
9420;0.14500319672222692;-0.22861033189897403
9435;0.1415804236335599;-0.2281848725778012
9450;0.13816438212408952;-0.22773610063136004
9465;0.134755418764108;-0.22726422399876892
9480;0.13135387698599177;-0.22676945187441436
9495;0.12796009706586045;-0.2262519946754217
9510;0.12457441610572237;-0.22571206400920588
9525;0.12119716801610579;-0.2251498726411056
9540;0.11782868349917423;-0.22456563446210417
9555;0.11446929003232463;-0.22395956445664017
9570;0.11111931185226696;-0.2233318786705109
9585;0.10777906993958389;-0.22268279417887216
9600;0.10444888200376884;-0.22201252905433694
9615;0.10112906246874119;-0.22132130233517658
9630;0.09781992245883679;-0.22060933399362678
9645;0.09452176978527226;-0.21987684490430215
9660;0.09123490893308144;-0.2191240568127216
9675;0.08795964104852222;-0.21835119230394784
9690;0.08469626392695206;-0.21755847477134385
9705;0.08144507200117033;-0.21674612838544885
9720;0.07820635633022568;-0.21591437806297697
9735;0.07498040458868657;-0.21506344943594102
9750;0.071767501056373;-0.2141935688209043
9765;0.06856792660854756;-0.213304963188363
9780;0.06538195870656363;-0.21239786013226208
9795;0.062209871388968926;-0.21147248783964676
9810;0.059051935263062134;-0.21052907506045274
9825;0.05590841749690057;-0.20956785107743736
9840;0.05277958181175676;-0.20858904567625428
9855;0.049665688475021647;-0.20759288911567408
9870;0.04656699429355234;-0.20657961209795347
9885;0.04348375260746202;-0.20554944573935507
9900;0.04041621328434971;-0.20450262154082055
9915;0.037364622713967725;-0.20343937135879908
9930;0.03432922380332422;-0.20235992737623376
9945;0.0313102559722186;-0.2012645220737079
9960;0.028307955149207295;-0.20015338820075365
9975;0.02532255376799742;-0.19902675874732492
9990;0.022354280764265867;-0.19788486691543697
10005;0.019403361572901248;-0.19672794609097458
10020;0.016470018125666182;-0.19555622981567103
10035;0.013554468849277286;-0.19436995175925975
10050;0.010656928663900275;-0.19316934569180078
10065;0.007777608982057516;-0.1919546454561839
10080;0.004916717707945357;-0.19072608494081061
10095;0.0020744592371585123;-0.18948389805245633
10110;-7.489655431812165E-4;-0.18822831868931525
10125;-0.003553359253894657;-0.18695958071422936
10140;-0.0063385280228162085;-0.18567791792810343
10155;-0.009104281483468826;-0.1843835640435078
10170;-0.011850432773345887;-0.18307675265847073
10185;-0.014576798531802812;-0.1817577172304617
10200;-0.017283198897561327;-0.18042669105056774
10215;-0.01996945750582929;-0.17908390721786419
10230;-0.02263540148503901;-0.17772959861398127
10245;-0.025280861453207036;-0.17636399787786847
10260;-0.0279056715139184;-0.17498733738075775
10275;-0.030509669251938314;-0.17359984920132762
10290;-0.033092695728454344;-0.17220176510106885
10305;-0.03565459547595215;-0.17079331649985388
10320;-0.038195216492727814;-0.16937473445171086
10335;-0.04071441023703987;-0.1679462496208039
10350;-0.04321203162090418;-0.16650809225762064
10365;-0.04568793900353471;-0.1650604921753688
10380;-0.04814199418443345;-0.16360367872658238
10395;-0.05057406239613254;-0.16213788077993926
10410;-0.05298401229659191;-0.1606633266972911
10425;-0.05537171596125551;-0.15918024431090677
10440;-0.057737048874769464;-0.1576888609009303
10455;-0.060079889922365286;-0.1561894031730547
10470;-0.06240012138091147;-0.15468209723641244
10485;-0.06469762890963673;-0.1531671685816838
10500;-0.06697230154052809;-0.15164484205942388
10515;-0.06922403166840724;-0.15011534185860936
10530;-0.07145271504068833;-0.14857889148540598
10545;-0.0736582507468207;-0.14703571374215757
10560;-0.07584054120741966;-0.1454860307065974
10575;-0.07799949216308891;-0.14393006371128292
10590;-0.08013501266293772;-0.14236803332325432
10605;-0.0822470150527965;-0.14080015932391815
10620;-0.08433541496313385;-0.1392266606891564
10635;-0.08640013129667877;-0.1376477555696618
10650;-0.08844108621575127;-0.13606366127150016
10665;-0.09045820512930478;-0.13447459423690022
10680;-0.09245141667968386;-0.1328807700252719
10695;-0.09442065272910066;-0.13128240329445312
10710;-0.09636584834583345;-0.12967970778218618
10725;-0.09828694179015081;-0.12807289628782403
10740;-0.10018387449996481;-0.12646218065426684
10755;-0.10205659107621676;-0.12484777175012962
10770;-0.10390503926799888;-0.12322987945214113
10785;-0.10572916995741549;-0.12160871262777447
10800;-0.10752893714418714;-0.1199844791181099
10815;-0.1093042979300011;-0.1183573857209302
10830;-0.11105521250261183;-0.11672763817404876
10845;-0.1127816441196949;-0.1150954411388709
10860;-0.11448355909245772;-0.11346099818418863
10875;-0.11616092676901085;-0.11182451177020909
10890;-0.11781371951750311;-0.11018618323281683
10905;-0.11944191270902416;-0.10854621276807024
10920;-0.12104548470027814;-0.10690479941693228
10935;-0.12262441681603167;-0.10526214105023558
10950;-0.1241786933313399;-0.10361843435388211
10965;-0.12570830145355408;-0.1019738748142774
10980;-0.12721323130411408;-0.10032865670399954
10995;-0.1286934759001296;-0.09868297306770286
11010;-0.13014903113575346;-0.09703701570825632
11025;-0.13157989576335022;-0.09539097517311665
11040;-0.13298607137446425;-0.09374504074093622
11055;-0.13436756238059033;-0.0920994004084054
11070;-0.13572437599375028;-0.09045424087732962
11085;-0.1370565222068794;-0.08880974754194067
11100;-0.13836401377402602;-0.08716610447644242
11115;-0.13964686619036787;-0.08552349442279057
11130;-0.14090509767204845;-0.08388209877870632
11145;-0.1421387291358373;-0.0822420975859238
11160;-0.14334778417861738;-0.08060366951867089
11175;-0.14453228905670312;-0.0789669918723834
11190;-0.1456922726649929;-0.077332240552652
11205;-0.14682776651595894;-0.07569959006440187
11220;-0.1479388047184785;-0.07406921350130462
11235;-0.14902542395650983;-0.07244128253542212
11250;-0.15008766346761607;-0.07081596740708193
11265;-0.15112556502134084;-0.06919343691498386
11280;-0.1521391728974389;-0.06757385840653722
11295;-0.15312853386396533;-0.06595739776842843
11310;-0.1540936971552266;-0.06434421941741839
11325;-0.15503471444959716;-0.06273448629136918
11340;-0.15595163984720464;-0.06112835984049967
11355;-0.15684452984748767;-0.05952600001886923
11370;-0.157713443326629;-0.05792756527608934
11385;-0.15855844151486795;-0.05633321254926227
11400;-0.15937958797369514;-0.05474309725514631
11415;-0.16017694857293335;-0.053157373282546966
11430;-0.16095059146770735;-0.05157619298493342
11445;-0.16170058707530655;-0.04999970717327964
11460;-0.1624270080519435;-0.048428065109129455
11475;-0.16312992926941175;-0.04686141449788486
11490;-0.1638094277916465;-0.04529990148231688
11505;-0.16446558285119098;-0.04374367063629817
11520;-0.16509847582557233;-0.042192864958756765
11535;-0.16570819021359007;-0.04064762586784993
11550;-0.16629481161152043;-0.0391080931953576
11565;-0.16685842768923984;-0.03757440518129438
11580;-0.16739912816627092;-0.03604669846873936
11595;-0.16791700478775418;-0.034525108098882894
11610;-0.1684121513003485;-0.033009767506289416
11625;-0.16888466342806413;-0.03150080851437548
11640;-0.16933463884803066;-0.02999836133110203
11655;-0.16976217716620384;-0.028502554544880033
11670;-0.17016737989301417;-0.02701351512068849
11685;-0.17055035041896022;-0.02553136839640389
11700;-0.1709111939901503;-0.02405623807934013
11715;-0.17125001768379527;-0.02258824624299784
11730;-0.1715669303836556;-0.02112751332402222
11745;-0.17186204275544614;-0.019674158119368214
11760;-0.17213546722220122;-0.01822829778367209
11775;-0.17238731793960363;-0.016790047826828306
11790;-0.1726177107712802;-0.015359522111770586
11805;-0.17282676326406704;-0.013936832852456121
11820;-0.1730145946232478;-0.012522090612051782
11835;-0.17318132568776762;-0.011115404301321219
11850;-0.17332707890542579;-0.00971688117721169
11865;-0.17345197830805037;-0.008326626841639487
11880;-0.17355614948665746;-0.006944745240472762
11895;-0.17363971956659813;-0.0055713386627105855
11910;-0.17370281718269598;-0.004206507739857026
11925;-0.17374557245437833;-0.0028503514454890403
11940;-0.17376811696080358;-0.0015029670950169392
11955;-0.1737705837159881;-1.6445034563619437E-4
11970;-0.17375310714393516;0.0011651048035306772
11985;-0.17371582305376862;0.0024856060111034185
12000;-0.17365886861487473;0.0037969625929258114
12015;-0.1735823823320543;0.005099085521361223
12030;-0.17348650402068827;0.006391887424403233
12045;-0.17337137478191922;0.007675282584602656
12060;-0.17323713697785204;0.0089491869378123
12075;-0.17308393420677579;0.010213518071750803
12090;-0.17291191127841;0.011468195224386904
12105;-0.1727212141891778;0.012713139282145517
12120;-0.17251199009750876;0.013948272777936997
12135;-0.17228438729917359;0.015173519889010974
12150;-0.17203855520265404;0.016388806434636177
12165;-0.17177464430454992;0.017594059873607647
12180;-0.17149280616502618;0.018789209301582756
12195;-0.17119319338330247;0.01997418544824751
12210;-0.17087595957318774;0.021148920674314505
12225;-0.17054125933866243;0.02231334896835407
12240;-0.17018924824951054;0.02346740594346001
12255;-0.16982008281700425;0.024611028833751443
12270;-0.16943392046964356;0.025744156490712187
12285;-0.16903091952895302;0.02686672937936925
12300;-0.16861123918533835;0.027978689574311853
12315;-0.16817503947400506;0.029079980755552532
12330;-0.16772248125094158;0.03017054820423184
12345;-0.16725372616896905;0.03125033879816816
12360;-0.16676893665386025;0.03231930100725416
12375;-0.16626827588052973;0.03337738488870145
12390;-0.1657519077492977;0.03442454208213499
12405;-0.16521999686222963;0.03546072580453876
12420;-0.16467270849955382;0.03648589084505433
12435;-0.1641102085961593;0.03749999355963383
12450;-0.16353266371817607;0.03850299186554892
12465;-0.16294024103963972;0.0394948452357574
12480;-0.16233310831924277;0.040475514693128954
12495;-0.1617114338771748;0.04144496280453166
12510;-0.1610753865720531;0.04240315367478089
12525;-0.16042513577794631;0.043350052940452216
12540;-0.15976085136149293;0.044285627763559855
12555;-0.1590827036591164;0.04520984682510238
12570;-0.15839086345433923;0.04612268031847719
12585;-0.15768550195519773;0.04702409994276551
12600;-0.1569667907717594;0.047914078895889445
12615;-0.15623490189374475;0.04879259186764271
12630;-0.1554900076682558;0.049659615032596825
12645;-0.15473228077761253;0.050515126042884204
12660;-0.15396189421729964;0.051359104020859955
12675;-0.15317902127402497;0.05219152955164396
12690;-0.15238383550389178;0.053012384675544914
12705;-0.15157651071068626;0.05382165288036794
12720;-0.15075722092428215;0.054619319093607524
12735;-0.14992614037916424;0.055405369674527284
12750;-0.14908344349307232;0.056179792406128436
12765;-0.14822930484576718;0.05694257648700842
12780;-0.1473638991579205;0.057693712523111486
12795;-0.1464874012701299;0.058433192519372866
12810;-0.14559998612206104;0.05916100987125819
12825;-0.14470182873171805;0.05987715935619985
12840;-0.14379310417484406;0.060581637124931906
12855;-0.1428739875644532;0.06127444069272537
12870;-0.1419446540304953;0.06195556893052531
12885;-0.14100527869965543;0.06262502205599169
12900;-0.14005603667528874;0.06328280162444538
12915;-0.13909710301749292;0.0639289105197213
12930;-0.13812865272331898;0.06456335294493001
12945;-0.13715086070712204;0.06518613441312977
12960;-0.1361639017810534;0.06579726173791053
12975;-0.135167950635695;0.06639674302389156
12990;-0.134163181820838;0.06698458765713446
13005;-0.1331497697264059;0.06756080629547308
13020;-0.13212788856352448;0.06812541085876227
13035;-0.13109771234573878;0.06867841451904681
13050;-0.130059414870379;0.06921983169065242
13065;-0.129013169700076;0.0697496780202004
13080;-0.1279591501444278;0.07026797037654765
13095;-0.126897529241818;0.07077472684065361
13110;-0.12582847974138736;0.07126996669537591
13125;-0.12475217408515941;0.07175371041519624
13140;-0.12366878439032124;0.07222597965587822
13155;-0.12257848243166035;0.0726867972440589
13170;-0.12148143962415872;0.07313618716677536
13185;-0.1203778270057448;0.0735741745609284
13200;-0.11926781522020453;0.0740007857026845
13215;-0.11815157450025227;0.07441604799681818
13230;-0.11702927465076232;0.07481998996599598
13245;-0.11590108503216226;0.07521264124000387
13260;-0.11476717454398846;0.07559403254491978
13275;-0.11362771160860498;0.07596419569223264
13290;-0.11248286415508633;0.07632316356790982
13305;-0.11133279960326511;0.07667097012141431
13320;-0.11017768484794502;0.07700765035467352
13335;-0.10901768624328001;0.07733324031100099
13350;-0.10785296958732042;0.07764777706397284
13365;-0.10668370010672651;0.07795129870626052
13380;-0.10551004244165019;0.07824384433842127
13395;-0.10433216063078546;0.0785254540576481
13410;-0.10315021809658825;0.07879616894648069
13425;-0.10196437763066607;0.07905603106147882
13440;-0.10077480137933817;0.07930508342185996
13455;-0.09958165082936664;0.07954336999810246
13470;-0.0983850867938589;0.07977093570051595
13485;-0.0971852693983422;0.07998782636778047
13500;-0.09598235806701036;0.08019408875545589
13515;-0.09477651150914342;0.0803897705244631
13530;-0.09356788770570033;0.08057492022953852
13545;-0.09235664389608539;0.08074958730766348
13560;-0.09114293656508834;0.08091382206646977
13575;-0.089926921429999;0.08106767567262325
13590;-0.0887087534278962;0.08121120014018658
13605;-0.08748858670311177;0.08134444831896279
13620;-0.08626657459486946;0.08146747388282116
13635;-0.08504286962509935;0.08158033131800682
13650;-0.08381762348642782;0.08168307591143549
13665;-0.0825909870303432;0.08177576373897491
13680;-0.0813631102555375;0.08185845165371433
13695;-0.08013414229642414;0.08193119727422354
13710;-0.0789042314118321;0.08199405897280276
13725;-0.07767352497387622;0.08204709586372498
13740;-0.07644216945700415;0.082090367791472
13755;-0.07521031042721966;0.08212393531896561
13770;-0.07397809253148273;0.08214785971579543
13785;-0.07274565948728606;0.08216220294644448
13800;-0.07151315407240835;0.08216702765851426
13815;-0.0702807181148441;0.08216239717095034
13830;-0.06904849248291005;0.08214837546227001
13845;-0.06781661707552815;0.08212502715879333
13860;-0.06658523081268497;0.08209241752287877
13875;-0.0653544716260675;0.08205061244116495
13890;-0.0641244764498752;0.08199967841281966
13905;-0.06289538121180824;0.08193968253779754
13920;-0.061667320824231625;0.08187069250510765
13935;-0.06044042917551524;0.08179277658109226
13950;-0.05921483912154946;0.08170600359771814
13965;-0.05799068247743624;0.0816104429408816
13980;-0.05676809000935531;0.08150616453872851
13995;-0.05554719142660545;0.08139323884999056
14010;-0.05432811537382036;0.08127173685233903
14025;-0.053110989423359;0.08114173003075724
14040;-0.05189594006787;0.08100329036593291
14055;-0.050683092713029926;0.08085649032267168
14070;-0.049472571670454935;0.08070140283833285
14085;-0.0482645001507856;0.0805381013112887
14100;-0.047059000256944476;0.08036665958940842
14115;-0.045856192977565956;0.08018715195856783
14130;-0.04465619818059816;0.07999965313118618
14145;-0.0434591346070763;0.07980423823479085
14160;-0.04226511986506713;0.07960098280061151
14175;-0.041074270423784066;0.07938996275220442
14190;-0.03988670160787244;0.07917125439410831
14205;-0.038702527591864454;0.07894493440053277
14220;-0.03752186139480325;0.07871107980408017
14235;-0.036344814875035714;0.0784697679845024
14250;-0.03517149872517331;0.0782210766574933
14265;-0.03400202246722055;0.07796508386351782
14280;-0.03283649444787036;0.07770186795667916
14295;-0.03167502183396599;0.07743150759362463
14310;-0.03051771060812862;0.07715408172249144
14325;-0.02936466556455022;0.07686966957189335
14340;-0.02821599030495098;0.07657835063994922
14355;-0.027071787234700665;0.07628020468335431
14370;-0.025932157559103233;0.07597531170649546
14385;-0.02479720127984407;0.07566375195061102
14400;-0.023667017191599124;0.07534560588299645
14415;-0.022541702878805275;0.0750209541862566
14430;-0.021421354712591194;0.0746898777476055
14445;-0.020306067847867974;0.07435245764821467
14460;-0.019195936220578812;0.07400877515261076
14475;-0.018091052545106963;0.07365891169812336
14490;-0.0169915083118412;0.07330294888438411
14505;-0.015897393784898038;0.07294096846287763
14520;-0.01480879799999986;0.0725730523265453
14535;-0.013725808762508217;0.07219928249944277
14550;-0.012648512645611438;0.07181974112645188
14565;-0.011576994988665717;0.07143451046304802
14580;-0.010511339895688867;0.07104367286512338
14595;-0.009451630234005857;0.07064731077886728
14610;-0.008397947633045296;0.07024550673070412
14625;-0.00735037248328595;0.0698383433172897
14640;-0.006308983935352447;0.06942590319556685
14655;-0.0052738598992592345;0.06900826907288085
14670;-0.0042450770438018995;0.06858552369715566
14685;-0.003222710796094928;0.06815774984713142
14700;-0.0022068353412549664;0.06772503032266411
14715;-0.0011975236222286475;0.06728744793508792
14730;-1.9484733976403E-4;0.06684508549764118
14745;8.01123047475314E-4;0.06639802581595627
14760;0.001790318322654532;0.06594635167861454
14775;0.002772670510371028;0.06549014584776643
14790;0.0037481128761182956;0.06502949104981783
14805;0.004716579925611042;0.06456446996618308
14820;0.005678007403972621;0.06409516522410526
14835;0.006632332294785787;0.06362165938754441
14850;0.007579492819007801;0.06314403494813423
14865;0.008519428433750918;0.06266237431620782
14880;0.009452079830929314;0.062176759811893106
14895;0.01037738893577349;0.0616872736562784
14910;0.011295298905213219;0.061193997962648704
14925;0.012205754126130118;0.060697014727793236
14940;0.013108700213480888;0.060196405823384744
14955;0.014004084008292355;0.059692252987431096
14970;0.014891853575529348;0.05918463781579961
14985;0.015771958201836567;0.05867364175381461
15000;0.016644348393155498;0.05815934608792874
15015;0.017508975872217523;0.057641831937468455
15030;0.018365793575914335;0.05712118024645403
15045;0.019214755652546756;0.05659747177549474
15060;0.020055817458953146;0.05607078709375944
15075;0.020888935557518494;0.05554120657102307
15090;0.021714067713065336;0.05500881036978941
15105;0.022531172889627693;0.054473678437490534
15120;0.023340211247109142;0.05393589049876331
15135;0.02414114413782619;0.0533955260478033
15150;0.02493393410293814;0.052852664340796496
15165;0.025718544868764574;0.05230738438842906
15180;0.02649494134299171;0.051759764948475624
15195;0.027263089610768704;0.0512098845184663
15210;0.028022956930695196;0.05065782132843277
15225;0.028774511730701204;0.05010365333373378
15240;0.029517723603820607;0.049547458207960256
15255;0.030252563303859413;0.04898931333592041
15270;0.03097900274095999;0.04842929580670503
15285;0.03169701497706249;0.04786748240683322
15300;0.032406574221264674;0.04730394961347887
15315;0.03310765582508134;0.04673877358777804
15330;0.0338002362776046;0.04617203016821751
15345;0.034484293200566174;0.045603794864104735
15360;0.035159805343302965;0.045034142849119316
15375;0.03582675257762716;0.04446314895494627
15390;0.036485115892602026;0.043890887664991225
15405;0.03713487738922469;0.04331743310817775
15420;0.03777602027501709;0.04274285905282691
15435;0.03840852885852638;0.04216723890061929
15450;0.039032388543735974;0.04159064568063951
15465;0.03964758582438853;0.04101315204350348
15480;0.04025410827822205;0.040434830255568426
15495;0.04085194456112044;0.0398557521932258
15510;0.0414410844011796;0.039275989337277224
15525;0.0420215185926905;0.03869561276739352
15540;0.042593238990040354;0.038114693156656866
15555;0.04315623850153315;0.03753330076618622
15570;0.043710511083130836;0.03695150543984599
15585;0.04425605173211641;0.0363693765990381
15600;0.044792856480680064;0.03578698323757734
15615;0.045320922389429814;0.0352043939166502
15630;0.04584024754082767;0.034621676759857015
15645;0.04635083103255273;0.034038899448337635
15660;0.04685267297079244;0.03345612921598044
15675;0.04734577446346316;0.03287343284471479
15690;0.04783013761336146;0.03229087665988685
15705;0.04830576551124724;0.03170852652571878
15720;0.04877266222886001;0.031126447840851237
15735;0.049230832811869546;0.03054470553396913
15750;0.04968028327276221;0.02996336405951062
15765;0.0501210205836641;0.029382487393459215
15780;0.050553052669102386;0.02880213902921896
15795;0.050976388398705975;0.02822238197357261
15810;0.05139103757984682;0.027643278742722658
15825;0.051797010950223044;0.027064891358415194
15840;0.052194320170385236;0.026487281344146393
15855;0.05258297781620701;0.025910509721451588
15870;0.05296299737130116;0.02533463700627673
15885;0.053334393219382645;0.024759723205432176
15900;0.05369718063657957;0.024185827813128585
15915;0.05405137578369349;0.02361300980759481
15930;0.05439699569841015;0.023041327647777624
15945;0.054734058287462;0.02247083927012307
15960;0.05506258231874359;0.021901602085439325
15975;0.05538258741338121;0.021333672975840816
15990;0.05569409403775781;0.02076710829177344
16005;0.05599712349549462;0.020201963849120683
16020;0.056291697919390475;0.019638294926390392
16035;0.0565778402633202;0.019076156261982037
16050;0.056855574294093214;0.01851560205153418
16065;0.05712492458327349;0.017956685945351953
16080;0.05738591649896221;0.017399461045914298
16095;0.05763857619754412;0.01684397990546071
16110;0.057882930615398974;0.016290294523657222
16125;0.058119007460579096;0.015738456345341406
16140;0.058346835204454287;0.015188516258346054
16155;0.05856644307332531;0.014640524591401327
16170;0.05877786104000703;0.014094531112115047
16185;0.058981119815382496;0.01355058502503085
16200;0.05917625083992895;0.013008734969763895
16215;0.05936328627521716;0.012469029019213847
16230;0.05954225899538498;0.011931514677854782
16245;0.05971320257858651;0.011396238880101724
16260;0.059876151298417814;0.010863247988753487
16275;0.060031140115320486;0.010332587793511467
16290;0.0601782046679641;0.009804303509574074
16305;0.0603173812646087;0.009278439776306427
16320;0.06044870687444848;0.008755040655984994
16335;0.06057221911893773;0.008234149632616794
16350;0.06068795626310022;0.007715809610832798
16365;0.06079595720682305;0.007200062914855181
16380;0.06089626147613612;0.006686951287538022
16395;0.06098890921447833;0.006176515889481081
16410;0.061073941173951575;0.005668797298216274
16425;0.061151398706563574;0.005163835507466434
16440;0.061221323755460716;0.004661669926475973
16455;0.06128375884615191;0.004162339379413042
16470;0.061338747077724555;0.003665882104842759
16485;0.06138633211405362;0.0031723357552711144
16500;0.06142655817500501;0.002681737396759116
16515;0.06145947002763411;0.002194123508606755
16530;0.061485112977380706;0.0017095299831063576
16545;0.061503532859261176;0.0012279921253648904
16560;0.061514776029059096;7.495446531947721E-4
16575;0.06151888935451519;2.7422169707275255E-4
16590;0.06151592020651769;-1.9794319983359906E-4
16605;0.0615059164502941;-6.669170815722472E-4
16620;0.061488926436605404;-0.0011326675792463468
16635;0.06146499899294359;-0.00159516291078767
16650;0.061434183414733626;-0.002054371880664269
16665;0.06139652945654078;-0.0025102638795228534
16680;0.06135208732328429;-0.002962808883766355
16695;0.06130090766145828;-0.0034119774550671676
16710;0.06124304155036103;-0.003857740739816543
16725;0.06117854049333337;-0.004300070468510638
16740;0.06110745640900726;-0.004738938955073709
16755;0.06102984162256548;-0.005174319096118942
16770;0.06094574885701327;-0.005606184370147434
16785;0.06085523122446298;-0.006034508836685821
16800;0.06075834221743253;-0.006459267135363073
16815;0.060655135700158624;-0.0068804344849269505
16830;0.06054566589992561;-0.007297986682200669
16845;0.060429987398410906;-0.007711900100980257
16860;0.06030815512304781;-0.008122151690873164
16875;0.060180224338406633;-0.008528718976078611
16890;0.06004625063759498;-0.008931580054110254
16905;0.05990628993367805;-0.009330713594461651
16920;0.05976039845111983;-0.0097260988372151
16935;0.05960863271724591;-0.010117715591594372
16950;0.059451049553728985;-0.010505544234461886
16965;0.05928770606809757;-0.010889565708760866
16980;0.05911865964526903;-0.011269761521903033
16995;0.05894396793910749;-0.01164611374410237
17010;0.05876368886400766;-0.012018605006655535
17025;0.058577880586505114;-0.012387218500169453
17040;0.05838660151691406;-0.012751937972736644
17055;0.05818991030099318;-0.013112747728058882
17070;0.057987865811640386;-0.013469632623519688
17085;0.057780527140617294;-0.013822578068206283
17100;0.057567953590304075;-0.014171570020881508
17115;0.05735020466548548;-0.01451659498790633
17130;0.05712734006516878;-0.014857640021113467
17145;0.056899419674434286;-0.015194692715632716
17160;0.056666503556319255;-0.01552774120766857
17175;0.056428651943735794;-0.015856774172230668
17190;0.05618592523142353;-0.016181780820817688
17205;0.0559383839679377;-0.016502750899055237
17220;0.05568608884767338;-0.016819674684288327
17235;0.05542910070292644;-0.017132542983129016
17250;0.055167480495992044;-0.01744134712895979
17265;0.054901289311301144;-0.017746078979393287
17280;0.05463058834759581;-0.01804673091368892
17295;0.054355438910143904;-0.018343295830127004
17310;0.054075902402993786;-0.018635767143340976
17325;0.05379204032126966;-0.01892413878160827
17340;0.05350391424350816;-0.019208405184100465
17355;0.05321158582403676;-0.019488561298093267
17370;0.052915116785394706;-0.01976460257613695
17385;0.05261456891079689;-0.020036524973187798
17400;0.05231000403664137;-0.02030432494370118
17415;0.05200148404506107;-0.020567999438686823
17430;0.051689070856520164;-0.020827545902726903
17445;0.0513728264224558;-0.0210829622709575
17460;0.05105281271796559;-0.02133424696601405
17475;0.05072909173454147;-0.021581398894941376
17490;0.05040172547285044;-0.02182441744606887
17505;0.05007077593556267;-0.02206330248585145
17520;0.04973630512022752;-0.02229805435567684
17535;0.04939837501219792;-0.02252867386863984
17550;0.04905704757760366;-0.02275516230628408
17565;0.04871238475637398;-0.02297752141531192
17580;0.04836444845531004;-0.023195753404263077
17595;0.0480133005412076;-0.023409860940162546
17610;0.047659002834030524;-0.023619847145138415
17625;0.04730161710013537;-0.023825715593010187
17640;0.04694120504554765;-0.02402747030584816
17655;0.04657782830929008;-0.02422511575050449
17670;0.046211548456763334;-0.02441865683511649
17685;0.04584242697317959;-0.02460809890558278
17700;0.0454705252570494;-0.024793447742012874
17715;0.04509590461372214;-0.02497470955515077
17730;0.04471862624898054;-0.025151890982773133
17745;0.0443387512626896;-0.025324999086062675
17760;0.043956340642500244;-0.02549404134595729
17775;0.04357145525760811;-0.02565902565947554
17790;0.043184155852567824;-0.025819960336019063
17805;0.042794503041163036;-0.025976854093652493
17820;0.04240255730033261;-0.026129716055361456
17835;0.04200837896415328;-0.02627855574528924
17850;0.04161202821787899;-0.02642338308495267
17865;0.04121356509203742;-0.026564208389437842
17880;0.040813049456583775;-0.026701042363576177
17895;0.04041054101511225;-0.02683389609810148
17910;0.04000609929912542;-0.026962781065788487
17925;0.03959978366236182;-0.027087709117573515
17940;0.039191653275181954;-0.027208692478657745
17955;0.038781767119013044;-0.02732574374459375
17970;0.03837018398085271;-0.027438875877355776
17985;0.03795696244783179;-0.027548102201394375
18000;0.03754216090183665;-0.027653436399675924
18015;0.03712583751419104;-0.027754892509707606
18030;0.03670805024039781;-0.02785248491954839
18045;0.03628885681494071;-0.027946228363806565
18060;0.035868314746146344;-0.02803613791962439
18075;0.03544648131110659;-0.028122229002650385
18090;0.03502341355066159;-0.028204517362999844
18105;0.03459916826444353;-0.028283019081204053
18120;0.034173802005981295;-0.028357750564148836
18135;0.03374737107786625;-0.028428728541002875
18150;0.03331993152697921;-0.02849597005913642
18165;0.03289153913977874;-0.02855949248003088
18180;0.032462249437651046;-0.028619313475179813
18195;0.032032117672321316;-0.028675451021981907
18210;0.03160119882132692;-0.02872792339962638
18225;0.031169547583552348;-0.02877674918497142
18240;0.030737218374826104;-0.028821947248416125
18255;0.030304265323579608;-0.02886353674976646
18270;0.029870742266568173;-0.028901537134095788
18285;0.029436702744654167;-0.02893596812760045
18300;0.029002199998652403;-0.028966849733450904
18315;0.028567286965237818;-0.028994202227638946
18330;0.028132016272915495;-0.029018046154821512
18345;0.027696440238053073;-0.029038402324161546
18360;0.027260610860975577;-0.02905529180516645
18375;0.026824579822122708;-0.0290687359235246
18390;0.026388398478268602;-0.0290787562569404
18405;0.025952117858804077;-0.029085374630968427
18420;0.02551578866208137;-0.02908861311484706
18435;0.025079461251821387;-0.029088494017332146
18450;0.02464318565358342;-0.029085039882531142
18465;0.02420701155129735;-0.029078273485738233
18480;0.023770988283858284;-0.02906821782927088
18495;0.02333516484178366;-0.029054896138308278
18510;0.022899589863932677;-0.029038331856732155
18525;0.02246431163428812;-0.02901854864297044
18540;0.022029378078800458;-0.028995570365844194
18555;0.021594836762294185;-0.02896942110041829
18570;0.02116073488543634;-0.028940125123856294
18585;0.02072711928176714;-0.028907706911279956
18600;0.020294036414792632;-0.02887219113163383
18615;0.019861532375139303;-0.02883360264355539
18630;0.019429652877770535;-0.028791966491251098
18645;0.018998443259264853;-0.028747307900378907
18660;0.01856794847515579;-0.028699652273937545
18675;0.018138213097333343;-0.028649025188163077
18690;0.017709281311506845;-0.028595452388433123
18705;0.017281196914729156;-0.02853895978517918
18720;0.016854003312982042;-0.02847957344980744
18735;0.016427743518822615;-0.028417319610628513
18750;0.016002460149090666;-0.028352224648796512
18765;0.0155781954226768;-0.028284315094257814
18780;0.01515499115835115;-0.02821361762170999
